archaea	archaea	2.4474	2.7528	G002009985	G000336755	
archaea	archaea	2.5002	2.8366	G002009985	G001564285	
archaea	archaea	2.3576	2.6282	G002009985	G000024185	
archaea	archaea	1.8858	1.8845	G002009985	G001484195	
archaea	archaea	2.5854	2.8711	G002009985	G000337035	
archaea	archaea	1.4068	1.4949	G002009985	G001918745	
archaea	archaea	2.3312	2.4631	G002009985	G001006045	
archaea	archaea	2.1311	2.6726	G002009985	G000243315	
archaea	archaea	2.7133	2.6238	G002009985	G001421185	
archaea	archaea	2.1245	2.4387	G002009985	G000015805	
archaea	archaea	2.0642	2.6062	G002009985	G000022385	
archaea	archaea	2.9709	2.7129	G002009985	G000800805	
archaea	archaea	2.5026	3.1869	G002009965	G001412615	
archaea	archaea	2.3338	2.4968	G002009965	G001273385	
archaea	archaea	1.9319	2.2513	G002009965	G000336755	
archaea	archaea	1.9847	2.3352	G002009965	G001564285	
archaea	archaea	1.3866	1.4768	G002009965	G000024185	
archaea	archaea	1.6836	2.0103	G002009965	G001484195	
archaea	archaea	2.0699	2.3696	G002009965	G000337035	
archaea	archaea	2.1893	2.5228	G002009965	G001918745	
archaea	archaea	1.8157	1.9616	G002009965	G001006045	
archaea	archaea	2.4488	2.9839	G002009965	G000243315	
archaea	archaea	2.1978	2.1223	G002009965	G001421185	
archaea	archaea	2.4421	2.7500	G002009965	G000015805	
archaea	archaea	2.3819	2.9175	G002009965	G000022385	
archaea	archaea	2.4555	2.2114	G002009965	G000800805	
archaea	archaea	2.0580	2.3676	G002009965	G002009985	
archaea	archaea	2.9405	3.6312	G000517625	G001412615	
archaea	archaea	2.7718	2.9410	G000517625	G001273385	
archaea	archaea	0.7520	0.7624	G000517625	G000336755	
archaea	archaea	0.2620	0.3123	G000517625	G001564285	
archaea	archaea	2.2801	2.5710	G000517625	G000024185	
archaea	archaea	2.1216	2.4545	G000517625	G001484195	
archaea	archaea	0.8901	0.8807	G000517625	G000337035	
archaea	archaea	2.6273	2.9670	G000517625	G001918745	
archaea	archaea	1.8069	2.0384	G000517625	G001006045	
archaea	archaea	2.8868	3.4282	G000517625	G000243315	
archaea	archaea	2.4872	2.3980	G000517625	G001421185	
archaea	archaea	2.8801	3.1943	G000517625	G000015805	
archaea	archaea	2.8199	3.3618	G000517625	G000022385	
archaea	archaea	2.7449	2.4871	G000517625	G000800805	
archaea	archaea	2.4960	2.8119	G000517625	G002009985	
archaea	archaea	1.9805	2.3104	G000517625	G002009965	
archaea	archaea	1.8237	2.0759	G000253055	G001412615	
archaea	archaea	2.4469	2.6246	G000253055	G001273385	
archaea	archaea	2.8781	3.1919	G000253055	G000336755	
archaea	archaea	2.9309	3.2758	G000253055	G001564285	
archaea	archaea	2.7883	3.0674	G000253055	G000024185	
archaea	archaea	2.3165	2.3237	G000253055	G001484195	
archaea	archaea	3.0161	3.3103	G000253055	G000337035	
archaea	archaea	2.3024	2.6506	G000253055	G001918745	
archaea	archaea	2.7619	2.9023	G000253055	G001006045	
archaea	archaea	1.7699	1.8729	G000253055	G000243315	
archaea	archaea	3.1440	3.0630	G000253055	G001421185	
archaea	archaea	0.5698	0.6364	G000253055	G000015805	
archaea	archaea	1.7030	1.8065	G000253055	G000022385	
archaea	archaea	3.4016	3.1521	G000253055	G000800805	
archaea	archaea	2.1711	2.4955	G000253055	G002009985	
archaea	archaea	2.4887	2.8068	G000253055	G002009965	
archaea	archaea	2.9267	3.2511	G000253055	G000517625	
archaea	archaea	1.7195	2.3256	G000375685	G001412615	
archaea	archaea	2.0238	2.4856	G000375685	G001273385	
archaea	archaea	2.4550	3.0529	G000375685	G000336755	
archaea	archaea	2.5078	3.1368	G000375685	G001564285	
archaea	archaea	2.3652	2.9284	G000375685	G000024185	
archaea	archaea	1.8934	2.1846	G000375685	G001484195	
archaea	archaea	2.5930	3.1713	G000375685	G000337035	
archaea	archaea	1.8793	2.5116	G000375685	G001918745	
archaea	archaea	2.3388	2.7633	G000375685	G001006045	
archaea	archaea	1.6658	2.1226	G000375685	G000243315	
archaea	archaea	2.7209	2.9240	G000375685	G001421185	
archaea	archaea	1.6591	1.8887	G000375685	G000015805	
archaea	archaea	1.5988	2.0562	G000375685	G000022385	
archaea	archaea	2.9786	3.0131	G000375685	G000800805	
archaea	archaea	1.7480	2.3564	G000375685	G002009985	
archaea	archaea	2.0656	2.6678	G000375685	G002009965	
archaea	archaea	2.5036	3.1121	G000375685	G000517625	
archaea	archaea	1.7057	1.9455	G000375685	G000253055	
archaea	archaea	1.6409	2.0669	G001316045	G001412615	
archaea	archaea	2.4723	2.8799	G001316045	G001273385	
archaea	archaea	2.9035	3.4472	G001316045	G000336755	
archaea	archaea	2.9564	3.5311	G001316045	G001564285	
archaea	archaea	2.8137	3.3227	G001316045	G000024185	
archaea	archaea	2.3419	2.5789	G001316045	G001484195	
archaea	archaea	3.0416	3.5656	G001316045	G000337035	
archaea	archaea	2.3279	2.9059	G001316045	G001918745	
archaea	archaea	2.7874	3.1576	G001316045	G001006045	
archaea	archaea	0.8004	0.9034	G001316045	G000243315	
archaea	archaea	3.1695	3.3183	G001316045	G001421185	
archaea	archaea	1.7887	1.8943	G001316045	G000015805	
archaea	archaea	0.6052	0.7135	G001316045	G000022385	
archaea	archaea	3.4271	3.4074	G001316045	G000800805	
archaea	archaea	2.1965	2.7507	G001316045	G002009985	
archaea	archaea	2.5141	3.0621	G001316045	G002009965	
archaea	archaea	2.9521	3.5064	G001316045	G000517625	
archaea	archaea	1.8353	1.9511	G001316045	G000253055	
archaea	archaea	1.7311	2.2008	G001316045	G000375685	
archaea	archaea	2.7319	3.0484	G001870125	G001412615	
archaea	archaea	2.4132	2.1166	G001870125	G001273385	
archaea	archaea	2.9944	2.9256	G001870125	G000336755	
archaea	archaea	3.0472	3.0094	G001870125	G001564285	
archaea	archaea	2.9046	2.8010	G001870125	G000024185	
archaea	archaea	2.4328	2.0573	G001870125	G001484195	
archaea	archaea	3.1324	3.0439	G001870125	G000337035	
archaea	archaea	2.2688	2.1426	G001870125	G001918745	
archaea	archaea	2.8782	2.6359	G001870125	G001006045	
archaea	archaea	2.6782	2.8454	G001870125	G000243315	
archaea	archaea	3.2603	2.7966	G001870125	G001421185	
archaea	archaea	2.6715	2.6115	G001870125	G000015805	
archaea	archaea	2.6112	2.7790	G001870125	G000022385	
archaea	archaea	3.5179	2.8857	G001870125	G000800805	
archaea	archaea	2.1374	1.9875	G001870125	G002009985	
archaea	archaea	2.6050	2.5404	G001870125	G002009965	
archaea	archaea	3.0430	2.9847	G001870125	G000517625	
archaea	archaea	2.7181	2.6683	G001870125	G000253055	
archaea	archaea	2.2950	2.5293	G001870125	G000375685	
archaea	archaea	2.7435	2.9236	G001870125	G001316045	
archaea	archaea	1.1371	1.4444	G000144915	G001412615	
archaea	archaea	2.5431	3.1482	G000144915	G001273385	
archaea	archaea	2.9743	3.7156	G000144915	G000336755	
archaea	archaea	3.0271	3.7994	G000144915	G001564285	
archaea	archaea	2.8845	3.5910	G000144915	G000024185	
archaea	archaea	2.4127	2.8473	G000144915	G001484195	
archaea	archaea	3.1123	3.8339	G000144915	G000337035	
archaea	archaea	2.3986	3.1742	G000144915	G001918745	
archaea	archaea	2.8581	3.4259	G000144915	G001006045	
archaea	archaea	1.6579	2.1322	G000144915	G000243315	
archaea	archaea	3.2402	3.5866	G000144915	G001421185	
archaea	archaea	1.8595	2.1626	G000144915	G000015805	
archaea	archaea	1.5910	2.0658	G000144915	G000022385	
archaea	archaea	3.4979	3.6757	G000144915	G000800805	
archaea	archaea	2.2673	3.0191	G000144915	G002009985	
archaea	archaea	2.5849	3.3304	G000144915	G002009965	
archaea	archaea	3.0229	3.7747	G000144915	G000517625	
archaea	archaea	1.9061	2.2194	G000144915	G000253055	
archaea	archaea	1.8019	2.4691	G000144915	G000375685	
archaea	archaea	1.7233	2.2104	G000144915	G001316045	
archaea	archaea	2.8143	3.1919	G000144915	G001870125	
archaea	archaea	1.4092	1.5680	G000513855	G001412615	
archaea	archaea	2.5131	2.8949	G000513855	G001273385	
archaea	archaea	2.9443	3.4622	G000513855	G000336755	
archaea	archaea	2.9972	3.5461	G000513855	G001564285	
archaea	archaea	2.8546	3.3376	G000513855	G000024185	
archaea	archaea	2.3827	2.5939	G000513855	G001484195	
archaea	archaea	3.0824	3.5805	G000513855	G000337035	
archaea	archaea	2.3687	2.9208	G000513855	G001918745	
archaea	archaea	2.8282	3.1725	G000513855	G001006045	
archaea	archaea	1.6279	1.8788	G000513855	G000243315	
archaea	archaea	3.2103	3.3332	G000513855	G001421185	
archaea	archaea	1.8295	1.9092	G000513855	G000015805	
archaea	archaea	1.5610	1.8124	G000513855	G000022385	
archaea	archaea	3.4679	3.4223	G000513855	G000800805	
archaea	archaea	2.2373	2.7657	G000513855	G002009985	
archaea	archaea	2.5549	3.0771	G000513855	G002009965	
archaea	archaea	2.9929	3.5213	G000513855	G000517625	
archaea	archaea	1.8761	1.9661	G000513855	G000253055	
archaea	archaea	1.7719	2.2158	G000513855	G000375685	
archaea	archaea	1.6933	1.9570	G000513855	G001316045	
archaea	archaea	2.7843	2.9385	G000513855	G001870125	
archaea	archaea	1.4915	1.7115	G000513855	G000144915	
archaea	archaea	3.0563	3.6876	G000022205	G001412615	
archaea	archaea	2.8876	2.9974	G000022205	G001273385	
archaea	archaea	0.6829	0.6556	G000022205	G000336755	
archaea	archaea	0.9207	0.9026	G000022205	G001564285	
archaea	archaea	2.3959	2.6273	G000022205	G000024185	
archaea	archaea	2.2374	2.5109	G000022205	G001484195	
archaea	archaea	0.1827	0.1699	G000022205	G000337035	
archaea	archaea	2.7431	3.0234	G000022205	G001918745	
archaea	archaea	1.9227	2.0948	G000022205	G001006045	
archaea	archaea	3.0026	3.4846	G000022205	G000243315	
archaea	archaea	2.6030	2.4543	G000022205	G001421185	
archaea	archaea	2.9959	3.2506	G000022205	G000015805	
archaea	archaea	2.9356	3.4181	G000022205	G000022385	
archaea	archaea	2.8606	2.5434	G000022205	G000800805	
archaea	archaea	2.6118	2.8682	G000022205	G002009985	
archaea	archaea	2.0963	2.3668	G000022205	G002009965	
archaea	archaea	0.9164	0.8779	G000022205	G000517625	
archaea	archaea	3.0425	3.3074	G000022205	G000253055	
archaea	archaea	2.6194	3.1684	G000022205	G000375685	
archaea	archaea	3.0679	3.5627	G000022205	G001316045	
archaea	archaea	3.1588	3.0411	G000022205	G001870125	
archaea	archaea	3.1387	3.8310	G000022205	G000144915	
archaea	archaea	3.1087	3.5777	G000022205	G000513855	
archaea	archaea	1.9823	2.5713	G001717035	G001412615	
archaea	archaea	1.9634	2.1061	G001717035	G001273385	
archaea	archaea	2.3946	2.6734	G001717035	G000336755	
archaea	archaea	2.4474	2.7573	G001717035	G001564285	
archaea	archaea	2.3048	2.5489	G001717035	G000024185	
archaea	archaea	1.8330	1.8052	G001717035	G001484195	
archaea	archaea	2.5326	2.7918	G001717035	G000337035	
archaea	archaea	1.8189	2.1321	G001717035	G001918745	
archaea	archaea	2.2784	2.3838	G001717035	G001006045	
archaea	archaea	1.9285	2.3683	G001717035	G000243315	
archaea	archaea	2.6605	2.5445	G001717035	G001421185	
archaea	archaea	1.9219	2.1344	G001717035	G000015805	
archaea	archaea	1.8616	2.3019	G001717035	G000022385	
archaea	archaea	2.9181	2.6336	G001717035	G000800805	
archaea	archaea	1.6876	1.9770	G001717035	G002009985	
archaea	archaea	2.0052	2.2883	G001717035	G002009965	
archaea	archaea	2.4432	2.7326	G001717035	G000517625	
archaea	archaea	1.9684	2.1912	G001717035	G000253055	
archaea	archaea	1.5454	2.0521	G001717035	G000375685	
archaea	archaea	1.9939	2.4464	G001717035	G001316045	
archaea	archaea	2.2346	2.1498	G001717035	G001870125	
archaea	archaea	2.0647	2.7148	G001717035	G000144915	
archaea	archaea	2.0347	2.4614	G001717035	G000513855	
archaea	archaea	2.5590	2.7889	G001717035	G000022205	
archaea	archaea	1.8690	2.1029	G000007225	G001412615	
archaea	archaea	2.4921	2.6516	G000007225	G001273385	
archaea	archaea	2.9233	3.2189	G000007225	G000336755	
archaea	archaea	2.9762	3.3028	G000007225	G001564285	
archaea	archaea	2.8336	3.0944	G000007225	G000024185	
archaea	archaea	2.3617	2.3507	G000007225	G001484195	
archaea	archaea	3.0614	3.3373	G000007225	G000337035	
archaea	archaea	2.3477	2.6776	G000007225	G001918745	
archaea	archaea	2.8072	2.9293	G000007225	G001006045	
archaea	archaea	1.8152	1.8999	G000007225	G000243315	
archaea	archaea	3.1893	3.0900	G000007225	G001421185	
archaea	archaea	0.3502	0.3463	G000007225	G000015805	
archaea	archaea	1.7483	1.8335	G000007225	G000022385	
archaea	archaea	3.4469	3.1791	G000007225	G000800805	
archaea	archaea	2.2163	2.5225	G000007225	G002009985	
archaea	archaea	2.5340	2.8338	G000007225	G002009965	
archaea	archaea	2.9720	3.2781	G000007225	G000517625	
archaea	archaea	0.6616	0.7202	G000007225	G000253055	
archaea	archaea	1.7510	1.9725	G000007225	G000375685	
archaea	archaea	1.8806	1.9781	G000007225	G001316045	
archaea	archaea	2.7633	2.6953	G000007225	G001870125	
archaea	archaea	1.9513	2.2464	G000007225	G000144915	
archaea	archaea	1.9214	1.9931	G000007225	G000513855	
archaea	archaea	3.0877	3.3344	G000007225	G000022205	
archaea	archaea	2.0137	2.2182	G000007225	G001717035	
archaea	archaea	3.0486	3.7402	G000383975	G001412615	
archaea	archaea	2.8799	3.0500	G000383975	G001273385	
archaea	archaea	0.8601	0.8714	G000383975	G000336755	
archaea	archaea	0.3701	0.4212	G000383975	G001564285	
archaea	archaea	2.3882	2.6800	G000383975	G000024185	
archaea	archaea	2.2297	2.5635	G000383975	G001484195	
archaea	archaea	0.9982	0.9897	G000383975	G000337035	
archaea	archaea	2.7354	3.0760	G000383975	G001918745	
archaea	archaea	1.9150	2.1474	G000383975	G001006045	
archaea	archaea	2.9948	3.5372	G000383975	G000243315	
archaea	archaea	2.5953	2.5069	G000383975	G001421185	
archaea	archaea	2.9882	3.3032	G000383975	G000015805	
archaea	archaea	2.9279	3.4708	G000383975	G000022385	
archaea	archaea	2.8529	2.5960	G000383975	G000800805	
archaea	archaea	2.6040	2.9208	G000383975	G002009985	
archaea	archaea	2.0886	2.4194	G000383975	G002009965	
archaea	archaea	0.3049	0.3346	G000383975	G000517625	
archaea	archaea	3.0348	3.3600	G000383975	G000253055	
archaea	archaea	2.6117	3.2210	G000383975	G000375685	
archaea	archaea	3.0602	3.6153	G000383975	G001316045	
archaea	archaea	3.1511	3.0937	G000383975	G001870125	
archaea	archaea	3.1310	3.8836	G000383975	G000144915	
archaea	archaea	3.1010	3.6303	G000383975	G000513855	
archaea	archaea	1.0245	0.9869	G000383975	G000022205	
archaea	archaea	2.5513	2.8415	G000383975	G001717035	
archaea	archaea	3.0800	3.3870	G000383975	G000007225	
archaea	archaea	1.3654	1.7518	G000389735	G001412615	
archaea	archaea	2.1968	2.5648	G000389735	G001273385	
archaea	archaea	2.6280	3.1322	G000389735	G000336755	
archaea	archaea	2.6808	3.2160	G000389735	G001564285	
archaea	archaea	2.5382	3.0076	G000389735	G000024185	
archaea	archaea	2.0664	2.2639	G000389735	G001484195	
archaea	archaea	2.7660	3.2505	G000389735	G000337035	
archaea	archaea	2.0523	2.5908	G000389735	G001918745	
archaea	archaea	2.5118	2.8425	G000389735	G001006045	
archaea	archaea	0.8020	0.8970	G000389735	G000243315	
archaea	archaea	2.8939	3.0032	G000389735	G001421185	
archaea	archaea	1.5132	1.5792	G000389735	G000015805	
archaea	archaea	0.7351	0.8306	G000389735	G000022385	
archaea	archaea	3.1516	3.0923	G000389735	G000800805	
archaea	archaea	1.9210	2.4357	G000389735	G002009985	
archaea	archaea	2.2386	2.7470	G000389735	G002009965	
archaea	archaea	2.6766	3.1913	G000389735	G000517625	
archaea	archaea	1.5598	1.6360	G000389735	G000253055	
archaea	archaea	1.4556	1.8857	G000389735	G000375685	
archaea	archaea	0.8674	0.9751	G000389735	G001316045	
archaea	archaea	2.4680	2.6085	G000389735	G001870125	
archaea	archaea	1.4477	1.8953	G000389735	G000144915	
archaea	archaea	1.4178	1.6419	G000389735	G000513855	
archaea	archaea	2.7924	3.2477	G000389735	G000022205	
archaea	archaea	1.7184	2.1314	G000389735	G001717035	
archaea	archaea	1.6050	1.6630	G000389735	G000007225	
archaea	archaea	2.7847	3.3003	G000389735	G000383975	
archaea	archaea	2.2891	2.7613	G001775965	G001412615	
archaea	archaea	1.5246	1.6759	G001775965	G001273385	
archaea	archaea	2.5516	2.6385	G001775965	G000336755	
archaea	archaea	2.6044	2.7223	G001775965	G001564285	
archaea	archaea	2.4618	2.5139	G001775965	G000024185	
archaea	archaea	1.9900	1.7702	G001775965	G001484195	
archaea	archaea	2.6896	2.7568	G001775965	G000337035	
archaea	archaea	1.5111	1.7019	G001775965	G001918745	
archaea	archaea	2.4354	2.3488	G001775965	G001006045	
archaea	archaea	2.2354	2.5583	G001775965	G000243315	
archaea	archaea	2.8175	2.5095	G001775965	G001421185	
archaea	archaea	2.2287	2.3244	G001775965	G000015805	
archaea	archaea	2.1684	2.4919	G001775965	G000022385	
archaea	archaea	3.0751	2.5986	G001775965	G000800805	
archaea	archaea	1.2488	1.5468	G001775965	G002009985	
archaea	archaea	2.1622	2.2533	G001775965	G002009965	
archaea	archaea	2.6002	2.6976	G001775965	G000517625	
archaea	archaea	2.2753	2.3812	G001775965	G000253055	
archaea	archaea	1.8522	2.2422	G001775965	G000375685	
archaea	archaea	2.3007	2.6365	G001775965	G001316045	
archaea	archaea	2.2417	1.8732	G001775965	G001870125	
archaea	archaea	2.3715	2.9048	G001775965	G000144915	
archaea	archaea	2.3415	2.6514	G001775965	G000513855	
archaea	archaea	2.7160	2.7539	G001775965	G000022205	
archaea	archaea	1.7918	1.8627	G001775965	G001717035	
archaea	archaea	2.3206	2.4082	G001775965	G000007225	
archaea	archaea	2.7083	2.8066	G001775965	G000383975	
archaea	archaea	2.0252	2.3214	G001775965	G000389735	
archaea	archaea	3.2590	3.4119	G001628435	G001412615	
archaea	archaea	3.0902	2.7217	G001628435	G001273385	
archaea	archaea	2.5397	2.3076	G001628435	G000336755	
archaea	archaea	2.5926	2.3915	G001628435	G001564285	
archaea	archaea	2.5986	2.3517	G001628435	G000024185	
archaea	archaea	2.4401	2.2352	G001628435	G001484195	
archaea	archaea	2.6778	2.4259	G001628435	G000337035	
archaea	archaea	2.9458	2.7477	G001628435	G001918745	
archaea	archaea	2.4236	2.0180	G001628435	G001006045	
archaea	archaea	3.2052	3.2089	G001628435	G000243315	
archaea	archaea	2.4206	1.9910	G001628435	G001421185	
archaea	archaea	3.1986	2.9749	G001628435	G000015805	
archaea	archaea	3.1383	3.1425	G001628435	G000022385	
archaea	archaea	2.6782	2.0800	G001628435	G000800805	
archaea	archaea	2.8144	2.5926	G001628435	G002009985	
archaea	archaea	2.2989	2.0911	G001628435	G002009965	
archaea	archaea	2.5883	2.3667	G001628435	G000517625	
archaea	archaea	3.2451	3.0318	G001628435	G000253055	
archaea	archaea	2.8220	2.8927	G001628435	G000375685	
archaea	archaea	3.2706	3.2870	G001628435	G001316045	
archaea	archaea	3.3614	2.7654	G001628435	G001870125	
archaea	archaea	3.3413	3.5554	G001628435	G000144915	
archaea	archaea	3.3114	3.3020	G001628435	G000513855	
archaea	archaea	2.7041	2.4231	G001628435	G000022205	
archaea	archaea	2.7616	2.5132	G001628435	G001717035	
archaea	archaea	3.2904	3.0588	G001628435	G000007225	
archaea	archaea	2.6964	2.4757	G001628435	G000383975	
archaea	archaea	2.9950	2.9720	G001628435	G000389735	
archaea	archaea	2.9186	2.4783	G001628435	G001775965	
archaea	archaea	2.7397	3.0309	G000746765	G001412615	
archaea	archaea	2.4210	2.0991	G000746765	G001273385	
archaea	archaea	3.0021	2.9080	G000746765	G000336755	
archaea	archaea	3.0550	2.9919	G000746765	G001564285	
archaea	archaea	2.9124	2.7835	G000746765	G000024185	
archaea	archaea	2.4405	2.0397	G000746765	G001484195	
archaea	archaea	3.1402	3.0264	G000746765	G000337035	
archaea	archaea	2.2766	2.1251	G000746765	G001918745	
archaea	archaea	2.8860	2.6184	G000746765	G001006045	
archaea	archaea	2.6859	2.8279	G000746765	G000243315	
archaea	archaea	3.2681	2.7791	G000746765	G001421185	
archaea	archaea	2.6793	2.5939	G000746765	G000015805	
archaea	archaea	2.6190	2.7615	G000746765	G000022385	
archaea	archaea	3.5257	2.8682	G000746765	G000800805	
archaea	archaea	2.1452	1.9699	G000746765	G002009985	
archaea	archaea	2.6128	2.5229	G000746765	G002009965	
archaea	archaea	3.0508	2.9672	G000746765	G000517625	
archaea	archaea	2.7259	2.6507	G000746765	G000253055	
archaea	archaea	2.3028	2.5117	G000746765	G000375685	
archaea	archaea	2.7513	2.9060	G000746765	G001316045	
archaea	archaea	1.3236	1.3299	G000746765	G001870125	
archaea	archaea	2.8221	3.1743	G000746765	G000144915	
archaea	archaea	2.7921	2.9210	G000746765	G000513855	
archaea	archaea	3.1665	3.0235	G000746765	G000022205	
archaea	archaea	2.2424	2.1322	G000746765	G001717035	
archaea	archaea	2.7711	2.6777	G000746765	G000007225	
archaea	archaea	3.1588	3.0761	G000746765	G000383975	
archaea	archaea	2.4758	2.5910	G000746765	G000389735	
archaea	archaea	2.2494	1.8556	G000746765	G001775965	
archaea	archaea	3.3692	2.7478	G000746765	G001628435	
archaea	archaea	2.7733	3.0629	G000956175	G001412615	
archaea	archaea	2.4546	2.1311	G000956175	G001273385	
archaea	archaea	3.0357	2.9400	G000956175	G000336755	
archaea	archaea	3.0885	3.0239	G000956175	G001564285	
archaea	archaea	2.9459	2.8155	G000956175	G000024185	
archaea	archaea	2.4741	2.0717	G000956175	G001484195	
archaea	archaea	3.1738	3.0583	G000956175	G000337035	
archaea	archaea	2.3101	2.1570	G000956175	G001918745	
archaea	archaea	2.9195	2.6504	G000956175	G001006045	
archaea	archaea	2.7195	2.8599	G000956175	G000243315	
archaea	archaea	3.3016	2.8111	G000956175	G001421185	
archaea	archaea	2.7129	2.6259	G000956175	G000015805	
archaea	archaea	2.6526	2.7935	G000956175	G000022385	
archaea	archaea	3.5593	2.9002	G000956175	G000800805	
archaea	archaea	2.1788	2.0019	G000956175	G002009985	
archaea	archaea	2.6463	2.5549	G000956175	G002009965	
archaea	archaea	3.0843	2.9991	G000956175	G000517625	
