archaea	archaea	2.2505	2.2843	G001800815	G000006175	
archaea	archaea	2.0419	2.0993	G001800815	G001402935	
archaea	archaea	2.5416	2.3428	G001856825	G001577555	
archaea	archaea	2.1760	2.4839	G001856825	G000009965	
archaea	archaea	2.3472	2.3809	G001856825	G001512375	
archaea	archaea	2.4975	2.4009	G001856825	G000350305	
archaea	archaea	2.4217	2.4099	G001856825	G000437835	
archaea	archaea	2.0856	2.3520	G001856825	G001433455	
archaea	archaea	3.4778	2.9780	G001856825	G000200715	
archaea	archaea	2.3357	2.5715	G001856825	G900109065	
archaea	archaea	2.2951	2.6839	G001856825	G001564175	
archaea	archaea	2.1762	2.5516	G001856825	G001577775	
archaea	archaea	2.3314	2.5451	G001856825	G000739555	
archaea	archaea	2.2405	2.4731	G001856825	G000376445	
archaea	archaea	2.3475	2.5190	G001856825	G000337455	
archaea	archaea	2.3080	2.3495	G001856825	G000021965	
archaea	archaea	2.9814	2.7860	G001856825	G000015145	
archaea	archaea	2.1575	2.4958	G001856825	G000007305	
archaea	archaea	2.2870	2.5795	G001856825	G000006175	
archaea	archaea	1.4258	1.6452	G001856825	G001402935	
archaea	archaea	1.8851	1.9742	G001856825	G001800815	
archaea	archaea	3.0736	2.6534	G001516725	G001577555	
archaea	archaea	2.2462	2.4393	G001516725	G000009965	
archaea	archaea	2.8793	2.6915	G001516725	G001512375	
archaea	archaea	3.5551	2.9411	G001516725	G000350305	
archaea	archaea	3.4793	2.9501	G001516725	G000437835	
archaea	archaea	2.1558	2.3074	G001516725	G001433455	
archaea	archaea	3.0282	2.8033	G001516725	G000200715	
archaea	archaea	2.8678	2.8821	G001516725	G900109065	
archaea	archaea	2.8272	2.9945	G001516725	G001564175	
archaea	archaea	2.2463	2.5070	G001516725	G001577775	
archaea	archaea	2.8635	2.8558	G001516725	G000739555	
archaea	archaea	2.7726	2.7837	G001516725	G000376445	
archaea	archaea	2.8796	2.8297	G001516725	G000337455	
archaea	archaea	2.8401	2.6601	G001516725	G000021965	
archaea	archaea	1.7399	1.8193	G001516725	G000015145	
archaea	archaea	2.2277	2.4512	G001516725	G000007305	
archaea	archaea	2.6705	2.8158	G001516725	G000006175	
archaea	archaea	3.1360	2.9347	G001516725	G001402935	
archaea	archaea	2.9427	2.5144	G001516725	G001800815	
archaea	archaea	2.9792	2.8096	G001516725	G001856825	
archaea	archaea	3.0081	2.7287	G900079115	G001577555	
archaea	archaea	2.1806	2.5146	G900079115	G000009965	
archaea	archaea	2.8138	2.7668	G900079115	G001512375	
archaea	archaea	3.4896	3.0164	G900079115	G000350305	
archaea	archaea	3.4137	3.0255	G900079115	G000437835	
archaea	archaea	2.0902	2.3828	G900079115	G001433455	
archaea	archaea	2.9626	2.8787	G900079115	G000200715	
archaea	archaea	2.8023	2.9575	G900079115	G900109065	
archaea	archaea	2.7617	3.0698	G900079115	G001564175	
archaea	archaea	2.1808	2.5824	G900079115	G001577775	
archaea	archaea	2.7980	2.9311	G900079115	G000739555	
archaea	archaea	2.7070	2.8590	G900079115	G000376445	
archaea	archaea	2.8141	2.9050	G900079115	G000337455	
archaea	archaea	2.7745	2.7355	G900079115	G000021965	
archaea	archaea	1.4661	1.7701	G900079115	G000015145	
archaea	archaea	2.1621	2.5266	G900079115	G000007305	
archaea	archaea	2.6049	2.8911	G900079115	G000006175	
archaea	archaea	3.0705	3.0101	G900079115	G001402935	
archaea	archaea	2.8771	2.5897	G900079115	G001800815	
archaea	archaea	2.9136	2.8849	G900079115	G001856825	
archaea	archaea	1.6721	1.9183	G900079115	G001516725	
archaea	archaea	1.8748	1.8409	G001017125	G001577555	
archaea	archaea	2.0801	2.3321	G001017125	G000009965	
archaea	archaea	0.2544	0.3606	G001017125	G001512375	
archaea	archaea	2.9271	2.4787	G001017125	G000350305	
archaea	archaea	2.8513	2.4878	G001017125	G000437835	
archaea	archaea	1.9897	2.2003	G001017125	G001433455	
archaea	archaea	3.3819	2.8263	G001017125	G000200715	
archaea	archaea	1.9417	2.2966	G001017125	G900109065	
archaea	archaea	1.9011	2.4089	G001017125	G001564175	
archaea	archaea	2.0803	2.3999	G001017125	G001577775	
archaea	archaea	1.9373	2.2702	G001017125	G000739555	
archaea	archaea	1.8464	2.1981	G001017125	G000376445	
archaea	archaea	1.9534	2.2441	G001017125	G000337455	
archaea	archaea	0.7253	0.9049	G001017125	G000021965	
archaea	archaea	2.8855	2.6343	G001017125	G000015145	
archaea	archaea	2.0616	2.3441	G001017125	G000007305	
archaea	archaea	2.1911	2.4277	G001017125	G000006175	
archaea	archaea	2.5081	2.4724	G001017125	G001402935	
archaea	archaea	2.3147	2.0521	G001017125	G001800815	
archaea	archaea	2.3512	2.3473	G001017125	G001856825	
archaea	archaea	2.8833	2.6579	G001017125	G001516725	
archaea	archaea	2.8177	2.7332	G001017125	G900079115	
archaea	archaea	2.9786	2.7021	G001560065	G001577555	
archaea	archaea	2.1511	2.4880	G001560065	G000009965	
archaea	archaea	2.7843	2.7402	G001560065	G001512375	
archaea	archaea	3.4601	2.9898	G001560065	G000350305	
archaea	archaea	3.3842	2.9989	G001560065	G000437835	
archaea	archaea	2.0607	2.3562	G001560065	G001433455	
archaea	archaea	2.9331	2.8521	G001560065	G000200715	
archaea	archaea	2.7728	2.9309	G001560065	G900109065	
archaea	archaea	2.7322	3.0432	G001560065	G001564175	
archaea	archaea	2.1513	2.5558	G001560065	G001577775	
archaea	archaea	2.7685	2.9045	G001560065	G000739555	
archaea	archaea	2.6775	2.8325	G001560065	G000376445	
archaea	archaea	2.7846	2.8784	G001560065	G000337455	
archaea	archaea	2.7450	2.7089	G001560065	G000021965	
archaea	archaea	1.4366	1.7435	G001560065	G000015145	
archaea	archaea	2.1326	2.5000	G001560065	G000007305	
archaea	archaea	2.5755	2.8645	G001560065	G000006175	
archaea	archaea	3.0410	2.9835	G001560065	G001402935	
archaea	archaea	2.8476	2.5631	G001560065	G001800815	
archaea	archaea	2.8841	2.8583	G001560065	G001856825	
archaea	archaea	1.6426	1.8917	G001560065	G001516725	
archaea	archaea	0.7054	0.7909	G001560065	G900079115	
archaea	archaea	2.7882	2.7066	G001560065	G001017125	
archaea	archaea	3.0202	2.5145	G001443365	G001577555	
archaea	archaea	2.1927	2.3004	G001443365	G000009965	
archaea	archaea	2.8259	2.5526	G001443365	G001512375	
archaea	archaea	3.5017	2.8022	G001443365	G000350305	
archaea	archaea	3.4259	2.8112	G001443365	G000437835	
archaea	archaea	2.1024	2.1685	G001443365	G001433455	
archaea	archaea	0.8439	0.6669	G001443365	G000200715	
archaea	archaea	2.8144	2.7432	G001443365	G900109065	
archaea	archaea	2.7738	2.8556	G001443365	G001564175	
archaea	archaea	2.1929	2.3681	G001443365	G001577775	
archaea	archaea	2.8101	2.7168	G001443365	G000739555	
archaea	archaea	2.7191	2.6448	G001443365	G000376445	
archaea	archaea	2.8262	2.6907	G001443365	G000337455	
archaea	archaea	2.7867	2.5212	G001443365	G000021965	
archaea	archaea	2.4784	2.4724	G001443365	G000015145	
archaea	archaea	2.1743	2.3123	G001443365	G000007305	
archaea	archaea	2.6171	2.6769	G001443365	G000006175	
archaea	archaea	3.0826	2.7958	G001443365	G001402935	
archaea	archaea	2.8892	2.3755	G001443365	G001800815	
archaea	archaea	2.9257	2.6707	G001443365	G001856825	
archaea	archaea	2.4761	2.4960	G001443365	G001516725	
archaea	archaea	2.4106	2.5713	G001443365	G900079115	
archaea	archaea	2.8299	2.5190	G001443365	G001017125	
archaea	archaea	2.3811	2.5447	G001443365	G001560065	
archaea	archaea	2.0833	2.0306	G000023985	G001577555	
archaea	archaea	1.5691	2.0974	G000023985	G000009965	
archaea	archaea	1.8890	2.0687	G000023985	G001512375	
archaea	archaea	2.5648	2.3183	G000023985	G000350305	
archaea	archaea	2.4889	2.3274	G000023985	G000437835	
archaea	archaea	1.4788	1.9656	G000023985	G001433455	
archaea	archaea	2.8709	2.5916	G000023985	G000200715	
archaea	archaea	1.8775	2.2594	G000023985	G900109065	
archaea	archaea	1.8369	2.3717	G000023985	G001564175	
archaea	archaea	1.5693	2.1652	G000023985	G001577775	
archaea	archaea	1.8731	2.2330	G000023985	G000739555	
archaea	archaea	1.7822	2.1609	G000023985	G000376445	
archaea	archaea	1.8892	2.2069	G000023985	G000337455	
archaea	archaea	1.8497	2.0374	G000023985	G000021965	
archaea	archaea	2.3745	2.3996	G000023985	G000015145	
archaea	archaea	1.5507	2.1094	G000023985	G000007305	
archaea	archaea	0.6817	0.9465	G000023985	G000006175	
archaea	archaea	2.1457	2.3120	G000023985	G001402935	
archaea	archaea	1.9523	1.8916	G000023985	G001800815	
archaea	archaea	1.9888	2.1868	G000023985	G001856825	
archaea	archaea	2.3723	2.4232	G000023985	G001516725	
archaea	archaea	2.3067	2.4985	G000023985	G900079115	
archaea	archaea	1.8929	2.0351	G000023985	G001017125	
archaea	archaea	2.2772	2.4719	G000023985	G001560065	
archaea	archaea	2.3189	2.2843	G000023985	G001443365	
archaea	archaea	2.1889	2.3050	G000337755	G001577555	
archaea	archaea	2.1215	2.5693	G000337755	G000009965	
archaea	archaea	1.9945	2.3431	G000337755	G001512375	
archaea	archaea	2.9685	2.7159	G000337755	G000350305	
archaea	archaea	2.8927	2.7250	G000337755	G000437835	
archaea	archaea	2.0311	2.4375	G000337755	G001433455	
archaea	archaea	3.4232	3.0635	G000337755	G000200715	
archaea	archaea	0.8120	0.9396	G000337755	G900109065	
archaea	archaea	0.7714	1.0520	G000337755	G001564175	
archaea	archaea	2.1217	2.6371	G000337755	G001577775	
archaea	archaea	0.8077	0.9132	G000337755	G000739555	
archaea	archaea	0.6554	0.7952	G000337755	G000376445	
archaea	archaea	0.3301	0.5287	G000337755	G000337455	
archaea	archaea	1.9553	2.3118	G000337755	G000021965	
archaea	archaea	2.9269	2.8714	G000337755	G000015145	
archaea	archaea	2.1030	2.5813	G000337755	G000007305	
archaea	archaea	2.2325	2.6649	G000337755	G000006175	
archaea	archaea	2.5494	2.7096	G000337755	G001402935	
archaea	archaea	2.3561	2.2893	G000337755	G001800815	
archaea	archaea	2.3926	2.5845	G000337755	G001856825	
archaea	archaea	2.9247	2.8951	G000337755	G001516725	
archaea	archaea	2.8591	2.9704	G000337755	G900079115	
archaea	archaea	1.9985	2.3095	G000337755	G001017125	
archaea	archaea	2.8296	2.9438	G000337755	G001560065	
archaea	archaea	2.8712	2.7562	G000337755	G001443365	
archaea	archaea	1.9343	2.2723	G000337755	G000023985	
archaea	archaea	2.7201	2.0963	G001800745	G001577555	
archaea	archaea	2.3546	2.2374	G001800745	G000009965	
archaea	archaea	2.5258	2.1344	G001800745	G001512375	
archaea	archaea	1.9432	1.9575	G001800745	G000350305	
archaea	archaea	1.8674	1.9665	G001800745	G000437835	
archaea	archaea	2.2642	2.1056	G001800745	G001433455	
archaea	archaea	3.6563	2.7316	G001800745	G000200715	
archaea	archaea	2.5143	2.3251	G001800745	G900109065	
archaea	archaea	2.4737	2.4374	G001800745	G001564175	
archaea	archaea	2.3548	2.3052	G001800745	G001577775	
archaea	archaea	2.5100	2.2987	G001800745	G000739555	
archaea	archaea	2.4191	2.2267	G001800745	G000376445	
archaea	archaea	2.5261	2.2726	G001800745	G000337455	
archaea	archaea	2.4866	2.1031	G001800745	G000021965	
archaea	archaea	3.1600	2.5395	G001800745	G000015145	
archaea	archaea	2.3361	2.2494	G001800745	G000007305	
archaea	archaea	2.4656	2.3330	G001800745	G000006175	
archaea	archaea	2.2570	2.1481	G001800745	G001402935	
archaea	archaea	1.3308	1.5308	G001800745	G001800815	
archaea	archaea	2.1002	2.0230	G001800745	G001856825	
archaea	archaea	3.1577	2.5632	G001800745	G001516725	
archaea	archaea	3.0922	2.6385	G001800745	G900079115	
archaea	archaea	2.5298	2.1008	G001800745	G001017125	
archaea	archaea	3.0627	2.6119	G001800745	G001560065	
archaea	archaea	3.1043	2.4242	G001800745	G001443365	
archaea	archaea	2.1674	1.9404	G001800745	G000023985	
archaea	archaea	2.5711	2.3380	G001800745	G000337755	
archaea	archaea	0.7769	0.9841	G000979995	G001577555	
archaea	archaea	2.2145	2.2579	G000979995	G000009965	
archaea	archaea	1.8148	1.8048	G000979995	G001512375	
archaea	archaea	3.0615	2.4045	G000979995	G000350305	
archaea	archaea	2.9856	2.4135	G000979995	G000437835	
archaea	archaea	2.1241	2.1261	G000979995	G001433455	
archaea	archaea	3.5162	2.7521	G000979995	G000200715	
archaea	archaea	2.0760	2.2223	G000979995	G900109065	
archaea	archaea	2.0354	2.3347	G000979995	G001564175	
archaea	archaea	2.2147	2.3257	G000979995	G001577775	
archaea	archaea	2.0717	2.1959	G000979995	G000739555	
archaea	archaea	1.9808	2.1239	G000979995	G000376445	
archaea	archaea	2.0878	2.1698	G000979995	G000337455	
archaea	archaea	1.7756	1.7734	G000979995	G000021965	
archaea	archaea	3.0199	2.5600	G000979995	G000015145	
archaea	archaea	2.1960	2.2699	G000979995	G000007305	
archaea	archaea	2.3255	2.3535	G000979995	G000006175	
archaea	archaea	2.6424	2.3981	G000979995	G001402935	
archaea	archaea	2.4490	1.9778	G000979995	G001800815	
archaea	archaea	2.4855	2.2730	G000979995	G001856825	
archaea	archaea	3.0176	2.5836	G000979995	G001516725	
archaea	archaea	2.9521	2.6590	G000979995	G900079115	
archaea	archaea	1.8188	1.7712	G000979995	G001017125	
archaea	archaea	2.9226	2.6324	G000979995	G001560065	
archaea	archaea	2.9642	2.4447	G000979995	G001443365	
archaea	archaea	2.0273	1.9609	G000979995	G000023985	
archaea	archaea	2.1328	2.2353	G000979995	G000337755	
archaea	archaea	2.6641	2.0266	G000979995	G001800745	
archaea	archaea	2.3489	2.3434	G000017165	G001577555	
archaea	archaea	1.8348	2.4102	G000017165	G000009965	
archaea	archaea	2.1546	2.3815	G000017165	G001512375	
archaea	archaea	2.8304	2.6311	G000017165	G000350305	
archaea	archaea	2.7545	2.6402	G000017165	G000437835	
archaea	archaea	1.7444	2.2784	G000017165	G001433455	
archaea	archaea	3.1365	2.9044	G000017165	G000200715	
archaea	archaea	2.1431	2.5722	G000017165	G900109065	
archaea	archaea	2.1025	2.6845	G000017165	G001564175	
archaea	archaea	1.8349	2.4780	G000017165	G001577775	
archaea	archaea	2.1388	2.5458	G000017165	G000739555	
archaea	archaea	2.0478	2.4737	G000017165	G000376445	
archaea	archaea	2.1549	2.5197	G000017165	G000337455	
archaea	archaea	2.1153	2.3502	G000017165	G000021965	
archaea	archaea	2.6401	2.7124	G000017165	G000015145	
archaea	archaea	1.8163	2.4222	G000017165	G000007305	
archaea	archaea	0.4228	0.5821	G000017165	G000006175	
archaea	archaea	2.4113	2.6248	G000017165	G001402935	
archaea	archaea	2.2179	2.2044	G000017165	G001800815	
archaea	archaea	2.2544	2.4996	G000017165	G001856825	
archaea	archaea	2.6379	2.7360	G000017165	G001516725	
archaea	archaea	2.5724	2.8113	G000017165	G900079115	
archaea	archaea	2.1585	2.3479	G000017165	G001017125	
archaea	archaea	2.5429	2.7847	G000017165	G001560065	
archaea	archaea	2.5845	2.5971	G000017165	G001443365	
archaea	archaea	0.6491	0.8667	G000017165	G000023985	
archaea	archaea	2.1999	2.5851	G000017165	G000337755	
archaea	archaea	2.4330	2.2532	G000017165	G001800745	
archaea	archaea	2.2929	2.2737	G000017165	G000979995	
archaea	archaea	2.8983	2.6802	G000017945	G001577555	
archaea	archaea	2.0709	2.4660	G000017945	G000009965	
archaea	archaea	2.7040	2.7183	G000017945	G001512375	
archaea	archaea	3.3798	2.9678	G000017945	G000350305	
archaea	archaea	3.3040	2.9769	G000017945	G000437835	
archaea	archaea	1.9805	2.3342	G000017945	G001433455	
archaea	archaea	2.8529	2.8301	G000017945	G000200715	
archaea	archaea	2.6925	2.9089	G000017945	G900109065	
archaea	archaea	2.6519	3.0213	G000017945	G001564175	
archaea	archaea	2.0710	2.5338	G000017945	G001577775	
archaea	archaea	2.6882	2.8825	G000017945	G000739555	
archaea	archaea	2.5973	2.8105	G000017945	G000376445	
archaea	archaea	2.7043	2.8564	G000017945	G000337455	
archaea	archaea	2.6648	2.6869	G000017945	G000021965	
archaea	archaea	1.2034	1.6320	G000017945	G000015145	
archaea	archaea	2.0524	2.4780	G000017945	G000007305	
archaea	archaea	2.4952	2.8426	G000017945	G000006175	
archaea	archaea	2.9607	2.9615	G000017945	G001402935	
archaea	archaea	2.7674	2.5412	G000017945	G001800815	
archaea	archaea	2.8039	2.8364	G000017945	G001856825	
archaea	archaea	1.5623	1.8697	G000017945	G001516725	
archaea	archaea	1.2885	1.8205	G000017945	G900079115	
archaea	archaea	2.7080	2.6847	G000017945	G001017125	
archaea	archaea	1.2590	1.7939	G000017945	G001560065	
archaea	archaea	2.3008	2.5228	G000017945	G001443365	
archaea	archaea	2.1970	2.4500	G000017945	G000023985	
archaea	archaea	2.7493	2.9218	G000017945	G000337755	
archaea	archaea	2.9824	2.5899	G000017945	G001800745	
archaea	archaea	2.8423	2.6104	G000017945	G000979995	
archaea	archaea	2.4626	2.7628	G000017945	G000017165	
archaea	archaea	2.2665	2.3770	G900012635	G001577555	
archaea	archaea	0.3835	0.6661	G900012635	G000009965	
archaea	archaea	2.0722	2.4151	G900012635	G001512375	
archaea	archaea	2.7480	2.6647	G900012635	G000350305	
archaea	archaea	2.6722	2.6738	G900012635	G000437835	
archaea	archaea	0.3999	0.6165	G900012635	G001433455	
archaea	archaea	2.7408	2.6571	G900012635	G000200715	
archaea	archaea	2.0607	2.6058	G900012635	G900109065	
archaea	archaea	2.0201	2.7181	G900012635	G001564175	
archaea	archaea	0.0384	0.1205	G900012635	G001577775	
archaea	archaea	2.0564	2.5794	G900012635	G000739555	
archaea	archaea	1.9655	2.5074	G900012635	G000376445	
archaea	archaea	2.0725	2.5533	G900012635	G000337455	
archaea	archaea	2.0330	2.3838	G900012635	G000021965	
archaea	archaea	2.2444	2.4650	G900012635	G000015145	
archaea	archaea	0.1808	0.3191	G900012635	G000007305	
archaea	archaea	1.8634	2.5395	G900012635	G000006175	
